new_index,neuron_id,body_id,type,side,column,row,col,lineage,birth,in_degree,out_degree,in_degree_new,out_degree_new,syn_in,syn_out,pre_types,post_types,pathways
32050,32900,32900,T4d,R,10,1,2,T4d_R,1817,0,7,0,7,0.0,32.0,,LPi_v:7,descend
32051,32901,32901,T4b,L,5,0,5,T4b_L,1855,0,6,0,5,0.0,29.0,,LPi_h:6,yaw
32052,32902,32902,LPi_v,L,43,5,3,LPi_v_L,386,27,15,26,14,135.0,123.0,T4d:27,DNg02:15,"descend,→lift"
32053,32903,32903,T4d,R,32,4,0,T4d_R,1818,0,7,0,7,0.0,41.0,,LPi_v:7,descend
32054,32904,32904,LAL_inh,L,24,3,0,LAL_inh_L,482,20,14,18,14,181.0,173.0,"PVLP:11,haltere:7,DNp03:1,HS:1",DNg02:14,"steer,←saccade,←yaw,←damping,←loom,→lift"
32055,32905,32905,LPLC2,R,22,2,6,LPLC2_R,916,0,14,0,14,0.0,87.0,,PVLP:14,loom
32056,32906,32906,T4d,L,4,0,4,T4d_L,1926,0,4,0,4,0.0,22.0,,LPi_v:4,descend
32057,32907,32907,R1-R6,R,0,0,0,R1-R6_R,3935,0,0,0,0,0.0,0.0,,,brightness
32058,32908,32908,T4b,L,26,3,2,T4b_L,1856,0,6,0,6,0.0,42.0,,LPi_h:6,yaw
32059,32909,32909,T4a,L,43,5,3,T4a_L,1883,0,0,0,0,0.0,0.0,,,yaw
32060,32910,32910,R1-R6,R,47,5,7,R1-R6_R,3936,0,0,0,0,0.0,0.0,,,brightness
32061,32911,32911,LPi_h,R,24,3,0,LPi_h_R,397,23,3,23,0,122.0,19.0,T4b:23,HS:3,yaw
32062,32912,32912,LAL_inh,L,4,0,4,LAL_inh_L,483,22,13,19,13,106.0,192.0,"haltere:11,PVLP:9,DNp03:1,HS:1",DNg02:13,"steer,←damping,←saccade,←yaw,←loom,→lift"
32063,32913,32913,LPi_v,R,28,3,4,LPi_v_R,408,28,13,28,12,128.0,104.0,T4d:28,DNg02:13,"descend,→lift"
32064,32914,32914,T4a,R,8,1,0,T4a_R,1872,0,2,0,0,0.0,8.0,,HS:2,yaw
32065,32915,32915,LC4,L,32,4,0,LC4_L,465,0,16,0,16,0.0,80.0,,PVLP:16,loom
32066,32916,32916,R1-R6,L,32,4,0,R1-R6_L,3725,0,0,0,0,0.0,0.0,,,brightness
32067,32917,32917,T4a,L,47,5,7,T4a_L,1884,0,1,0,0,0.0,10.0,,HS:1,yaw
32068,32918,32918,T4d,L,46,5,6,T4d_L,1927,0,10,0,9,0.0,42.0,,LPi_v:10,descend
32069,32919,32919,LC4,R,16,2,0,LC4_R,502,0,12,0,11,0.0,57.0,,"PVLP:11,DNp01:1","loom,→escape"
32070,32920,32920,T4d,L,30,3,6,T4d_L,1928,0,8,0,8,0.0,40.0,,LPi_v:8,descend
32071,32921,32921,R1-R6,L,10,1,2,R1-R6_L,3726,0,0,0,0,0.0,0.0,,,brightness
32072,32922,32922,T4d,L,41,5,1,T4d_L,1929,0,4,0,4,0.0,18.0,,LPi_v:4,descend
32073,32923,32923,T4b,L,9,1,1,T4b_L,1857,0,4,0,4,0.0,18.0,,LPi_h:4,yaw
32074,32924,32924,T4b,R,25,3,1,T4b_R,1925,0,3,0,3,0.0,15.0,,LPi_h:3,yaw
32075,32925,32925,T4c,R,10,1,2,T4c_R,1912,0,5,0,5,0.0,29.0,,VS:5,climb
32076,32926,32926,T4a,L,26,3,2,T4a_L,1885,0,2,0,0,0.0,17.0,,HS:2,yaw
32077,32927,32927,T4c,R,46,5,6,T4c_R,1913,0,5,0,5,0.0,20.0,,VS:5,climb
32078,32928,32928,T4d,R,4,0,4,T4d_R,1819,0,6,0,5,0.0,35.0,,LPi_v:6,descend
32079,32929,32929,LC4,R,8,1,0,LC4_R,503,0,10,0,9,0.0,62.0,,"PVLP:9,DNp01:1","loom,→escape"
32080,32930,32930,LPLC2,L,8,1,0,LPLC2_L,912,0,10,0,9,0.0,58.0,,"PVLP:9,DNp01:1","loom,→escape"
32081,32931,32931,R1-R6,R,22,2,6,R1-R6_R,3937,0,0,0,0,0.0,0.0,,,brightness
32082,32932,32932,PVLP,R,4,0,4,PVLP_R,769,31,5,31,5,166.0,9.0,"LPLC2:18,LC4:10,R1-R6:3",LAL_inh:5,"loom,←brightness,→steer"
32083,32933,32933,T4b,R,13,1,5,T4b_R,1926,0,6,0,6,0.0,36.0,,LPi_h:6,yaw
32084,32934,32934,LPi_h,L,38,4,6,LPi_h_L,366,24,2,24,0,138.0,15.0,T4b:24,HS:2,yaw
32085,32935,32935,LPLC2,R,16,2,0,LPLC2_R,917,0,14,0,13,0.0,85.0,,"PVLP:13,DNp01:1","loom,→escape"
32086,32936,32936,LPi_h,R,33,4,1,LPi_h_R,398,19,1,19,0,85.0,8.0,T4b:19,HS:1,yaw
32087,32937,32937,T4a,R,5,0,5,T4a_R,1873,0,1,0,0,0.0,12.0,,HS:1,yaw
32088,32938,32938,R1-R6,R,5,0,5,R1-R6_R,3938,0,0,0,0,0.0,0.0,,,brightness
32089,32939,32939,T4d,R,7,0,7,T4d_R,1820,0,9,0,8,0.0,43.0,,LPi_v:9,descend
32090,32940,32940,R1-R6,L,40,5,0,R1-R6_L,3727,0,0,0,0,0.0,0.0,,,brightness
32091,32941,32941,T4c,L,31,3,7,T4c_L,1893,0,2,0,2,0.0,11.0,,VS:2,climb
32092,32942,32942,PVLP_inh,R,24,3,0,PVLP_inh_R,221,1,8,0,6,47.0,182.0,DNp03:1,"PVLP:7,DNp03:1","saccade,→loom"
32093,32943,32943,LPLC2,R,32,4,0,LPLC2_R,918,0,9,0,9,0.0,53.0,,PVLP:9,loom
32094,32944,32944,T4a,L,21,2,5,T4a_L,1886,0,2,0,0,0.0,14.0,,HS:2,yaw
32095,32945,32945,R1-R6,R,34,4,2,R1-R6_R,3939,0,0,0,0,0.0,0.0,,,brightness
32096,32946,32946,LAL_inh,R,32,4,0,LAL_inh_R,500,21,14,17,13,289.0,211.0,"haltere:12,PVLP:5,HS:2,DNp03:2",DNg02:14,"steer,←yaw,←saccade,←damping,←loom,→lift"
32097,32947,32947,LC4,L,20,2,4,LC4_L,466,0,10,0,9,0.0,56.0,,"PVLP:9,DNp01:1","loom,→escape"
32098,32948,32948,T4d,L,47,5,7,T4d_L,1930,0,7,0,7,0.0,29.0,,LPi_v:7,descend
32099,32949,32949,PVLP_inh,L,24,3,0,PVLP_inh_L,256,1,6,0,4,76.0,275.0,DNp03:1,"PVLP:4,DNp03:2","saccade,→loom"
32100,32950,32950,T4b,L,33,4,1,T4b_L,1858,0,6,0,5,0.0,30.0,,LPi_h:6,yaw
32101,32951,32951,haltere,L,27,3,3,haltere_L,572,0,20,0,19,0.0,74.0,,"DNg02:14,LAL_inh:6","damping,→lift,→steer"
32102,32952,32952,T4b,L,31,3,7,T4b_L,1859,0,3,0,3,0.0,18.0,,LPi_h:3,yaw
32103,32953,32953,R1-R6,L,47,5,7,R1-R6_L,3728,0,0,0,0,0.0,0.0,,,brightness
32104,32954,32954,LPLC2,L,28,3,4,LPLC2_L,913,0,21,0,21,0.0,119.0,,PVLP:21,loom
32105,32955,32955,R1-R6,L,22,2,6,R1-R6_L,3729,0,0,0,0,0.0,0.0,,,brightness
32106,32956,32956,R1-R6,R,7,0,7,R1-R6_R,3940,0,1,0,1,0.0,1.0,,PVLP:1,"brightness,→loom"
32107,32957,32957,R1-R6,L,28,3,4,R1-R6_L,3730,0,0,0,0,0.0,0.0,,,brightness
32108,32958,32958,T4d,R,13,1,5,T4d_R,1821,0,6,0,6,0.0,31.0,,LPi_v:6,descend
32109,32959,32959,T4c,L,45,5,5,T4c_L,1894,0,6,0,6,0.0,29.0,,VS:6,climb
32110,32960,32960,T4b,L,9,1,1,T4b_L,1860,0,5,0,5,0.0,30.0,,LPi_h:5,yaw
32111,32961,32961,T4c,R,37,4,5,T4c_R,1914,0,6,0,6,0.0,28.0,,VS:6,climb
32112,32962,32962,R1-R6,R,11,1,3,R1-R6_R,3941,0,0,0,0,0.0,0.0,,,brightness
32113,32963,32963,R1-R6,R,16,2,0,R1-R6_R,3942,0,0,0,0,0.0,0.0,,,brightness
32114,32964,32964,R1-R6,L,15,1,7,R1-R6_L,3731,0,0,0,0,0.0,0.0,,,brightness
32115,32965,32965,T4b,L,25,3,1,T4b_L,1861,0,3,0,3,0.0,13.0,,LPi_h:3,yaw
32116,32966,32966,LC4,L,40,5,0,LC4_L,467,0,11,0,11,0.0,50.0,,PVLP:11,loom
32117,32967,32967,T4a,R,28,3,4,T4a_R,1874,0,2,0,0,0.0,9.0,,HS:2,yaw
32118,32968,32968,LAL_inh,R,40,5,0,LAL_inh_R,501,21,16,18,15,169.0,201.0,"PVLP:9,haltere:9,HS:2,DNp03:1",DNg02:16,"steer,←yaw,←saccade,←loom,←damping,→lift"
32119,32969,32969,haltere,L,12,1,4,haltere_L,573,0,19,0,19,0.0,75.0,,"DNg02:11,LAL_inh:8","damping,→steer,→lift"
32120,32970,32970,LPi_v,L,28,3,4,LPi_v_L,387,34,15,33,14,174.0,122.0,T4d:34,DNg02:15,"descend,→lift"
32121,32971,32971,T4c,L,6,0,6,T4c_L,1895,0,4,0,3,0.0,22.0,,VS:4,climb
32122,32972,32972,PVLP,R,28,3,4,PVLP_R,770,33,8,32,8,184.0,14.0,"LPLC2:19,LC4:14",LAL_inh:8,"loom,→steer"
32123,32973,32973,LPLC2,L,0,0,0,LPLC2_L,914,0,12,0,9,0.0,69.0,,"PVLP:11,DNp01:1","loom,→escape"
32124,32974,32974,PVLP,L,33,4,1,PVLP_L,703,28,7,28,6,146.0,42.0,"LPLC2:18,LC4:5,PVLP_inh:5","LAL_inh:6,DNp03:1","loom,←saccade,→saccade,→steer"
32125,32975,32975,T4a,L,14,1,6,T4a_L,1887,0,2,0,0,0.0,19.0,,HS:2,yaw
32126,32976,32976,LAL_inh,R,40,5,0,LAL_inh_R,502,19,14,15,13,212.0,208.0,"haltere:8,PVLP:7,HS:2,DNp03:2",DNg02:14,"steer,←yaw,←saccade,←damping,←loom,→lift"
32127,32977,32977,T4a,L,8,1,0,T4a_L,1888,0,1,0,0,0.0,4.0,,HS:1,yaw
32128,32978,32978,T4b,L,38,4,6,T4b_L,1862,0,4,0,4,0.0,15.0,,LPi_h:4,yaw
32129,32979,32979,T4c,L,12,1,4,T4c_L,1896,0,5,0,5,0.0,22.0,,VS:5,climb
32130,32980,32980,T4d,L,1,0,1,T4d_L,1931,0,4,0,3,0.0,20.0,,LPi_v:4,descend
32131,32981,32981,haltere,R,9,1,1,haltere_R,638,0,16,0,15,0.0,88.0,,"DNg02:9,LAL_inh:7","damping,→lift,→steer"
32132,32982,32982,T4c,L,27,3,3,T4c_L,1897,0,5,0,5,0.0,24.0,,VS:5,climb
32133,32983,32983,LPLC2,L,38,4,6,LPLC2_L,915,0,17,0,16,0.0,115.0,,PVLP:17,loom
32134,32984,32984,T4c,L,41,5,1,T4c_L,1898,0,5,0,5,0.0,24.0,,VS:5,climb
32135,32985,32985,T4d,L,28,3,4,T4d_L,1932,0,7,0,7,0.0,34.0,,LPi_v:7,descend
32136,32986,32986,T4a,R,4,0,4,T4a_R,1875,0,2,0,0,0.0,16.0,,HS:2,yaw
32137,32987,32987,T4d,R,8,1,0,T4d_R,1822,0,6,0,6,0.0,25.0,,LPi_v:6,descend
32138,32988,32988,LAL_inh,L,40,5,0,LAL_inh_L,484,21,15,18,12,173.0,233.0,"PVLP:12,haltere:7,HS:2",DNg02:15,"steer,←loom,←yaw,←damping,→lift"
32139,32989,32989,T4b,R,5,0,5,T4b_R,1927,0,4,0,4,0.0,15.0,,LPi_h:4,yaw
32140,32990,32990,T4a,R,21,2,5,T4a_R,1876,0,2,0,0,0.0,11.0,,HS:2,yaw
32141,32991,32991,T4c,R,30,3,6,T4c_R,1915,0,4,0,4,0.0,20.0,,VS:4,climb
32142,32992,32992,PVLP,L,31,3,7,PVLP_L,704,28,6,27,6,176.0,14.0,"LPLC2:25,LC4:2,R1-R6:1",LAL_inh:6,"loom,←brightness,→steer"
32143,32993,32993,haltere,R,42,5,2,haltere_R,639,0,20,0,19,0.0,101.0,,"LAL_inh:10,DNg02:10","damping,→steer,→lift"
32144,32994,32994,T4a,R,13,1,5,T4a_R,1877,0,2,0,0,0.0,13.0,,HS:2,yaw
32145,32995,32995,R1-R6,L,35,4,3,R1-R6_L,3732,0,0,0,0,0.0,0.0,,,brightness
32146,32996,32996,T4a,L,11,1,3,T4a_L,1889,0,1,0,0,0.0,22.0,,HS:1,yaw
32147,32997,32997,LPi_h,R,14,1,6,LPi_h_R,399,22,1,22,0,115.0,6.0,T4b:22,HS:1,yaw
32148,32998,32998,R1-R6,L,12,1,4,R1-R6_L,3733,0,0,0,0,0.0,0.0,,,brightness
32149,32999,32999,LPi_v,R,9,1,1,LPi_v_R,409,23,14,22,14,109.0,97.0,T4d:23,"DNg02:10,VS:4","descend,→lift,→climb"
32150,33000,33000,LC4,L,8,1,0,LC4_L,468,0,11,0,8,0.0,67.0,,"PVLP:10,DNp01:1","loom,→escape"
32151,33001,33001,LPi_h,L,0,0,0,LPi_h_L,367,22,1,20,0,113.0,8.0,T4b:22,HS:1,yaw
32152,33002,33002,VS,L,8,1,0,VS_L,238,43,20,41,19,207.0,161.0,"T4c:38,LPi_v:5",DNg02:20,"climb,←descend,→lift"
32153,33003,33003,R1-R6,L,3,0,3,R1-R6_L,3734,0,1,0,0,0.0,1.0,,PVLP:1,"brightness,→loom"
32154,33004,33004,PVLP,R,21,2,5,PVLP_R,771,21,6,20,6,132.0,11.0,"LPLC2:17,LC4:4",LAL_inh:6,"loom,→steer"
32155,33005,33005,DNg02,R,38,4,6,DNg02_R,578,37,0,35,0,289.0,0.0,"LPi_v:16,haltere:13,LAL_inh:7,HS:1",,"lift,←damping,←yaw,←descend,←steer"
32156,33006,33006,R1-R6,R,41,5,1,R1-R6_R,3943,0,0,0,0,0.0,0.0,,,brightness
32157,33007,33007,T4b,L,46,5,6,T4b_L,1863,0,7,0,7,0.0,38.0,,LPi_h:7,yaw
32158,33008,33008,T4d,R,43,5,3,T4d_R,1823,0,5,0,3,0.0,22.0,,LPi_v:5,descend
32159,33009,33009,T4a,L,34,4,2,T4a_L,1890,0,1,0,0,0.0,13.0,,HS:1,yaw
32160,33010,33010,DNg02,R,0,0,0,DNg02_R,579,42,0,39,0,395.0,0.0,"VS:17,LAL_inh:11,haltere:7,LPi_v:5",,"lift,←yaw,←climb,←damping,←steer,←descend"
32161,33011,33011,DNg02,R,19,2,3,DNg02_R,580,43,0,40,0,375.0,0.0,"LPi_v:15,LAL_inh:15,haltere:12,HS:1",,"lift,←descend,←yaw,←steer,←damping"
32162,33012,33012,T4c,R,11,1,3,T4c_R,1916,0,5,0,5,0.0,22.0,,VS:5,climb
32163,33013,33013,T4a,R,44,5,4,T4a_R,1878,0,2,0,0,0.0,10.0,,HS:2,yaw
32164,33014,33014,T4d,R,45,5,5,T4d_R,1824,0,6,0,6,0.0,29.0,,LPi_v:6,descend
32165,33015,33015,DNg02,R,22,2,6,DNg02_R,581,41,0,39,0,412.0,0.0,"LAL_inh:18,haltere:13,LPi_v:7,VS:2",,"lift,←yaw,←climb,←steer,←damping,←descend"
32166,33016,33016,VS,R,40,5,0,VS_R,240,43,19,43,19,234.0,148.0,"T4c:39,LPi_v:4",DNg02:19,"climb,←descend,→lift"
32167,33017,33017,T4b,L,41,5,1,T4b_L,1864,0,5,0,5,0.0,24.0,,LPi_h:5,yaw
32168,33018,33018,T4a,R,37,4,5,T4a_R,1879,0,1,0,0,0.0,6.0,,HS:1,yaw
32169,33019,33019,R1-R6,L,41,5,1,R1-R6_L,3735,0,0,0,0,0.0,0.0,,,brightness
32170,33020,33020,PVLP,R,28,3,4,PVLP_R,772,27,9,27,8,166.0,18.0,"LPLC2:16,LC4:10,PVLP_inh:1","LAL_inh:8,DNp03:1","loom,←saccade,→saccade,→steer"
32171,33021,33021,T4c,L,37,4,5,T4c_L,1899,0,6,0,5,0.0,25.0,,VS:6,climb
32172,33022,33022,PVLP_inh,L,32,4,0,PVLP_inh_L,257,1,12,0,11,64.0,130.0,DNp03:1,"PVLP:11,DNp03:1","saccade,→loom"
32173,33023,33023,LAL_inh,L,44,5,4,LAL_inh_L,485,21,13,21,13,78.0,181.0,"haltere:12,PVLP:9",DNg02:13,"steer,←damping,←loom,→lift"
32174,33024,33024,T4c,R,7,0,7,T4c_R,1917,0,6,0,6,0.0,28.0,,VS:6,climb
32175,33025,33025,R1-R6,L,2,0,2,R1-R6_L,3736,0,1,0,1,0.0,1.0,,PVLP:1,"brightness,→loom"
32176,33026,33026,LPi_h,L,33,4,1,LPi_h_L,368,27,2,27,0,153.0,10.0,T4b:27,HS:2,yaw
32177,33027,33027,T4d,R,4,0,4,T4d_R,1825,0,6,0,5,0.0,35.0,,LPi_v:6,descend
32178,33028,33028,VS,L,32,4,0,VS_L,239,43,23,43,22,208.0,226.0,"T4c:39,LPi_v:4",DNg02:23,"climb,←descend,→lift"
32179,33029,33029,R1-R6,R,33,4,1,R1-R6_R,3944,0,0,0,0,0.0,0.0,,,brightness
32180,33030,33030,T4c,R,29,3,5,T4c_R,1918,0,5,0,5,0.0,29.0,,VS:5,climb
32181,33031,33031,LPLC2,R,14,1,6,LPLC2_R,919,0,14,0,14,0.0,89.0,,PVLP:14,loom
32182,33032,33032,T4d,L,43,5,3,T4d_L,1933,0,5,0,5,0.0,31.0,,LPi_v:5,descend
32183,33033,33033,T4c,L,8,1,0,T4c_L,1900,0,6,0,6,0.0,30.0,,VS:6,climb
32184,33034,33034,R1-R6,R,25,3,1,R1-R6_R,3945,0,0,0,0,0.0,0.0,,,brightness
32185,33035,33035,LAL_inh,R,44,5,4,LAL_inh_R,503,26,15,25,12,142.0,199.0,"PVLP:13,haltere:12,HS:1",DNg02:15,"steer,←yaw,←damping,←loom,→lift"
32186,33036,33036,PVLP,R,36,4,4,PVLP_R,773,26,6,26,6,155.0,14.0,"LPLC2:21,LC4:5",LAL_inh:6,"loom,→steer"
32187,33037,33037,R1-R6,R,2,0,2,R1-R6_R,3946,0,1,0,1,0.0,1.0,,PVLP:1,"brightness,→loom"
32188,33038,33038,T4d,L,40,5,0,T4d_L,1934,0,7,0,6,0.0,36.0,,LPi_v:7,descend
32189,33039,33039,T4a,R,34,4,2,T4a_R,1880,0,2,0,0,0.0,19.0,,HS:2,yaw
32190,33040,33040,T4b,L,7,0,7,T4b_L,1865,0,6,0,6,0.0,33.0,,LPi_h:6,yaw
32191,33041,33041,T4b,L,23,2,7,T4b_L,1866,0,5,0,5,0.0,22.0,,LPi_h:5,yaw
32192,33042,33042,T4a,L,33,4,1,T4a_L,1891,0,1,0,0,0.0,15.0,,HS:1,yaw
32193,33043,33043,T4d,R,42,5,2,T4d_R,1826,0,8,0,8,0.0,35.0,,LPi_v:8,descend
32194,33044,33044,R1-R6,R,31,3,7,R1-R6_R,3947,0,0,0,0,0.0,0.0,,,brightness
32195,33045,33045,PVLP,R,40,5,0,PVLP_R,774,34,11,34,9,183.0,32.0,"LPLC2:23,LC4:7,PVLP_inh:4","LAL_inh:9,DNp03:2","loom,←saccade,→saccade,→steer"
32196,33046,33046,R1-R6,R,19,2,3,R1-R6_R,3948,0,0,0,0,0.0,0.0,,,brightness
32197,33047,33047,R1-R6,R,38,4,6,R1-R6_R,3949,0,0,0,0,0.0,0.0,,,brightness
32198,33048,33048,R1-R6,R,31,3,7,R1-R6_R,3950,0,0,0,0,0.0,0.0,,,brightness
32199,33049,33049,T4a,R,46,5,6,T4a_R,1881,0,1,0,0,0.0,5.0,,HS:1,yaw
32200,33050,33050,T4c,L,21,2,5,T4c_L,1901,0,6,0,6,0.0,17.0,,VS:6,climb
32201,33051,33051,haltere,R,0,0,0,haltere_R,640,0,17,0,16,0.0,84.0,,"LAL_inh:11,DNg02:6","damping,→lift,→steer"
32202,33052,33052,T4c,R,15,1,7,T4c_R,1919,0,5,0,5,0.0,26.0,,VS:5,climb
32203,33053,33053,T4d,L,27,3,3,T4d_L,1935,0,5,0,5,0.0,33.0,,LPi_v:5,descend
32204,33054,33054,T4a,R,34,4,2,T4a_R,1882,0,2,0,0,0.0,15.0,,HS:2,yaw
32205,33055,33055,LPi_h,R,43,5,3,LPi_h_R,400,26,1,25,0,127.0,8.0,T4b:26,HS:1,yaw
32206,33056,33056,T4d,R,27,3,3,T4d_R,1827,0,6,0,5,0.0,32.0,,LPi_v:6,descend
32207,33057,33057,T4d,L,43,5,3,T4d_L,1936,0,6,0,6,0.0,28.0,,LPi_v:6,descend
32208,33058,33058,T4d,L,43,5,3,T4d_L,1937,0,5,0,5,0.0,28.0,,LPi_v:5,descend
32209,33059,33059,T4c,L,15,1,7,T4c_L,1902,0,5,0,5,0.0,27.0,,VS:5,climb
32210,33060,33060,VS,R,0,0,0,VS_R,241,41,20,40,19,205.0,196.0,"T4c:32,LPi_v:9",DNg02:20,"climb,←descend,→lift"
32211,33061,33061,T4c,L,12,1,4,T4c_L,1903,0,5,0,5,0.0,27.0,,VS:5,climb
32212,33062,33062,T4a,L,40,5,0,T4a_L,1892,0,1,0,0,0.0,7.0,,HS:1,yaw
32213,33063,33063,R1-R6,R,21,2,5,R1-R6_R,3951,0,0,0,0,0.0,0.0,,,brightness
32214,33064,33064,T4c,L,10,1,2,T4c_L,1904,0,4,0,3,0.0,17.0,,VS:4,climb
32215,33065,33065,T4c,L,44,5,4,T4c_L,1905,0,3,0,3,0.0,14.0,,VS:3,climb
32216,33066,33066,R1-R6,L,31,3,7,R1-R6_L,3737,0,0,0,0,0.0,0.0,,,brightness
32217,33067,33067,PVLP,L,12,1,4,PVLP_L,705,26,8,25,8,148.0,16.0,"LPLC2:20,LC4:4,R1-R6:2",LAL_inh:8,"loom,←brightness,→steer"
32218,33068,33068,T4d,L,45,5,5,T4d_L,1938,0,6,0,6,0.0,27.0,,LPi_v:6,descend
32219,33069,33069,T4a,L,34,4,2,T4a_L,1893,0,1,0,0,0.0,7.0,,HS:1,yaw
32220,33070,33070,R1-R6,L,23,2,7,R1-R6_L,3738,0,0,0,0,0.0,0.0,,,brightness
32221,33071,33071,PVLP,L,26,3,2,PVLP_L,706,22,4,22,3,117.0,54.0,"LPLC2:15,LC4:4,PVLP_inh:3","LAL_inh:3,DNp03:1","loom,←saccade,→saccade,→steer"
32222,33072,33072,T4c,L,4,0,4,T4c_L,1906,0,6,0,6,0.0,28.0,,VS:6,climb
32223,33073,33073,T4b,L,8,1,0,T4b_L,1867,0,7,0,7,0.0,39.0,,LPi_h:7,yaw
32224,33074,33074,LPLC2,R,26,3,2,LPLC2_R,920,0,16,0,15,0.0,94.0,,"PVLP:15,DNp01:1","loom,→escape"
32225,33075,33075,LAL_inh,L,24,3,0,LAL_inh_L,486,20,13,16,13,281.0,188.0,"haltere:14,HS:3,PVLP:2,DNp03:1",DNg02:13,"steer,←saccade,←yaw,←damping,←loom,→lift"
32226,33076,33076,T4b,L,36,4,4,T4b_L,1868,0,4,0,4,0.0,21.0,,LPi_h:4,yaw
32227,33077,33077,R1-R6,L,34,4,2,R1-R6_L,3739,0,0,0,0,0.0,0.0,,,brightness
32228,33078,33078,T4c,L,46,5,6,T4c_L,1907,0,5,0,5,0.0,20.0,,VS:5,climb
32229,33079,33079,R1-R6,R,18,2,2,R1-R6_R,3952,0,0,0,0,0.0,0.0,,,brightness
32230,33080,33080,VS,R,8,1,0,VS_R,242,45,21,45,21,211.0,180.0,"T4c:37,LPi_v:8",DNg02:21,"climb,←descend,→lift"
32231,33081,33081,T4a,R,32,4,0,T4a_R,1883,0,2,0,0,0.0,20.0,,HS:2,yaw
32232,33082,33082,T4a,L,36,4,4,T4a_L,1894,0,1,0,0,0.0,13.0,,HS:1,yaw
32233,33083,33083,T4a,R,44,5,4,T4a_R,1884,0,2,0,0,0.0,10.0,,HS:2,yaw
32234,33084,33084,VS,L,32,4,0,VS_L,240,47,26,46,23,225.0,199.0,"T4c:40,LPi_v:7",DNg02:26,"climb,←descend,→lift"
32235,33085,33085,PVLP,R,9,1,1,PVLP_R,775,25,6,24,5,112.0,24.0,"LPLC2:12,LC4:6,PVLP_inh:5,R1-R6:2","LAL_inh:5,DNp03:1","loom,←saccade,←brightness,→saccade,→steer"
32236,33086,33086,T4a,L,45,5,5,T4a_L,1895,0,1,0,0,0.0,23.0,,HS:1,yaw
32237,33087,33087,T4b,L,35,4,3,T4b_L,1869,0,8,0,8,0.0,44.0,,LPi_h:8,yaw
32238,33088,33088,T4a,L,15,1,7,T4a_L,1896,0,1,0,0,0.0,9.0,,HS:1,yaw
32239,33089,33089,T4c,L,18,2,2,T4c_L,1908,0,5,0,5,0.0,25.0,,VS:5,climb
32240,33090,33090,T4d,L,7,0,7,T4d_L,1939,0,7,0,7,0.0,33.0,,LPi_v:7,descend
32241,33091,33091,LPLC2,L,2,0,2,LPLC2_L,916,0,14,0,12,0.0,79.0,,"PVLP:13,DNp01:1","loom,→escape"
32242,33092,33092,R1-R6,R,3,0,3,R1-R6_R,3953,0,0,0,0,0.0,0.0,,,brightness
32243,33093,33093,R1-R6,R,30,3,6,R1-R6_R,3954,0,0,0,0,0.0,0.0,,,brightness
32244,33094,33094,R1-R6,R,31,3,7,R1-R6_R,3955,0,0,0,0,0.0,0.0,,,brightness
32245,33095,33095,T4c,L,27,3,3,T4c_L,1909,0,5,0,4,0.0,25.0,,VS:5,climb
32246,33096,33096,T4b,L,44,5,4,T4b_L,1870,0,9,0,8,0.0,42.0,,LPi_h:9,yaw
32247,33097,33097,T4a,R,2,0,2,T4a_R,1885,0,2,0,0,0.0,19.0,,HS:2,yaw
32248,33098,33098,T4a,R,4,0,4,T4a_R,1886,0,2,0,0,0.0,11.0,,HS:2,yaw
32249,33099,33099,T4c,R,27,3,3,T4c_R,1920,0,4,0,4,0.0,18.0,,VS:4,climb
32250,33100,33100,R1-R6,R,42,5,2,R1-R6_R,3956,0,0,0,0,0.0,0.0,,,brightness
32251,33101,33101,T4c,R,33,4,1,T4c_R,1921,0,5,0,5,0.0,23.0,,VS:5,climb
32252,33102,33102,T4d,R,23,2,7,T4d_R,1828,0,5,0,5,0.0,20.0,,LPi_v:5,descend
32253,33103,33103,LPLC2,R,14,1,6,LPLC2_R,921,0,16,0,15,0.0,89.0,,PVLP:16,loom
32254,33104,33104,T4a,L,35,4,3,T4a_L,1897,0,2,0,0,0.0,9.0,,HS:2,yaw
32255,33105,33105,R1-R6,R,30,3,6,R1-R6_R,3957,0,0,0,0,0.0,0.0,,,brightness
32256,33106,33106,PVLP,L,40,5,0,PVLP_L,707,30,9,30,8,159.0,17.0,"LPLC2:14,LC4:10,PVLP_inh:6",LAL_inh:9,"loom,←saccade,→steer"
32257,33107,33107,T4b,L,20,2,4,T4b_L,1871,0,6,0,6,0.0,33.0,,LPi_h:6,yaw
32258,33108,33108,T4c,R,41,5,1,T4c_R,1922,0,5,0,5,0.0,25.0,,VS:5,climb
32259,33109,33109,T4d,R,10,1,2,T4d_R,1829,0,7,0,7,0.0,31.0,,LPi_v:7,descend
32260,33110,33110,T4d,R,28,3,4,T4d_R,1830,0,3,0,3,0.0,12.0,,LPi_v:3,descend
32261,33111,33111,R1-R6,L,19,2,3,R1-R6_L,3740,0,0,0,0,0.0,0.0,,,brightness
32262,33112,33112,LPLC2,R,8,1,0,LPLC2_R,922,0,10,0,8,0.0,65.0,,"PVLP:9,DNp01:1","loom,→escape"
32263,33113,33113,T4c,R,30,3,6,T4c_R,1923,0,4,0,3,0.0,19.0,,VS:4,climb
32264,33114,33114,R1-R6,L,5,0,5,R1-R6_L,3741,0,2,0,2,0.0,2.0,,PVLP:2,"brightness,→loom"
